Question,Answer,Comment,Instruction,Render as
"Monday, Tuesday, Wednesday, Thursday and Friday;..
平日は、||月＊＊＊＊||です。","げつかすいもくきん,月火水木金","Monday, Tuesday, Wednesday, Thursday and Friday; weekday",Guess the term having 5 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"date of birth; DOB
これはおそらく戸籍上の||出＊＊＊＊||を調べた上で修正したのではないかと思います。","しゅっしょうねんがっぴ,しゅっせいねんがっぴ,出生年月日","",Guess the term having 5 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"elementary and middle school pupils
||小＊＊＊||なんて、まだまだ善悪の見分けも、現実と仮想の見分けもつかない。","しょうちゅうがくせい,小中学生","",Guess the term having 4 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"women's college
エリオットさんの姪は||女＊＊＊||に通っている。","じょしだいがく,女子大学","",Guess the term having 4 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"female college student; female university studen..
「ねぇ見て。カルボナーラ作ったよ」「あらっ。おいしそう」「俺さぁ、そこらの||女＊＊＊||より料理がうまい気がする」「ふぅん」","じょしだいせい,女子大生","female college student; female university student",Guess the term having 4 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"female student
あの先生には||女＊＊＊||をえこひいきする傾向がある。
その若い教授は||女＊＊＊||のあこがれの人だ。
ホールには学生がいっぱいだったが、その多くは||女＊＊＊||だった。
若い男と||女＊＊＊||のひとりが車にのっていた。
||女＊＊＊||はベイカーさんの言った、「すいませんが、場所をかわってもらえませんか」という言葉を聞いて、さらに驚いた。
私はクラスで中国語の勉強に特に熱心な||女＊＊＊||に気がついた。","じょしがくせい,女子学生","",Guess the term having 4 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"being cleared of the charge (brought against one..
||青＊＊＊||の身となった。","せいてんはくじつ,青天白日","being cleared of the charge (brought against one); clear weather; having a clear conscience; having nothing to be ashamed of; having one's innocence proved",Guess the term having 4 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"birth date; date of birth; DOB
あなたの||生＊＊＊||を書きなさい。
ここに||生＊＊＊||を書いてください。
||生＊＊＊||はいつ？
||生＊＊＊||をご記入ください。","せいねんがっぴ,生年月日","",Guess the term having 4 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"50 yen coin
どうして五円玉と||五＊＊＊||の真ん中に穴があいているの？","ごじゅうえんだま,五十円玉","",Guess the term having 4 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"500 yen coin
その日もそうだった。賽銭のように無造作に||五＊＊＊||が置かれていた。
十二時を過ぎる頃、||五＊＊＊||を握り締めて、お昼ご飯を買いに出かけた。
夏休みに限らず、土日に||五＊＊＊||が置かれていれば、いつも同じものを買っていた。
机の上に置かれた||五＊＊＊||。それが夏休みの記憶です。","ごひゃくえんだま,五百円玉","",Guess the term having 4 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
