Question,Answer,Comment,Instruction,Render as
且,"かつ","and;moreover;besides;as well as;and on top of that;at the same time",Guess the Kunyomi,Image
丗,"さんじゅう","thirty;30",Guess the Kunyomi,Image
中,"うち","inside;within;while (e.g. one is young);during;within (e.g. a day);in the course of;among;amongst;(out) of;between;in (secret, chaos, poverty, etc.);amidst;with (e.g. success);within oneself;one's feelings;inner thoughts;we;our company;our organization;one's home;one's family;my spouse;my husband;my wife;signed on behalf of (husband's name) by his wife;I;me;imperial palace grounds;emperor",Guess the Kunyomi,Image
之,"これ","this;this one;this person;now;this point (in time);here;used to stress the subject of a sentence;I;me",Guess the Kunyomi,Image
亦,"また","again;once more;once again;another time;some other time;also;too;as well;likewise;on the other hand;while;and;in addition;besides;moreover;furthermore;or;otherwise;really;how;(what, why) on earth;indirect",Guess the Kunyomi,Image
京,"みやこ","capital (esp. Kyoto, Japan's former capital);seat of government;capital (of music, fashion, etc.);city (e.g. of light);location of the Imperial Palace",Guess the Kunyomi,Image
付,"つき","furnished with;including;attached to;impression;appearance;luck;sociality;under;assistant (e.g. to a manager);soup base",Guess the Kunyomi,Image
代,"よ","world;society;public;life;lifetime;age;era;period;epoch;generation;reign;rule;the times;world (of existence)",Guess the Kunyomi,Image
伎,"わざ","technique;art;skill;move",Guess the Kunyomi,Image
価,"あたい","price;cost;worth;merit;value",Guess the Kunyomi,Image
侭,"まま","as (it is);remaining (in a state);keeping (the same);leaving (unchanged);with (e.g. one's eyes closed, the light on);while (e.g. standing, alive);as;as (one pleases, one is told, etc.);according to;sic",Guess the Kunyomi,Image
侶,"とも","companion;follower;attendant;retinue",Guess the Kunyomi,Image
俎,"まないた","chopping board;cutting board;flat chest;tiny breasts",Guess the Kunyomi,Image
俣,"また","groin;thigh;crotch;crutch;fork (in a tree, road, river, etc.);tines (of a fork)",Guess the Kunyomi,Image
俤,"おもかげ","face;looks;countenance;vestige;trace;reminder",Guess the Kunyomi,Image
倒,"さかさま,さかしま","inverted;upside down;reversed;back to front;wrong way round,reverse;inversion;upside down;unreasonable;absurd;wrong",Guess the Kunyomi,Image
倭,"やまと","(ancient) Japan;Yamato (former province located in present-day Nara Prefecture)",Guess the Kunyomi,Image
偖,"さて","well;now;then",Guess the Kunyomi,Image
儘,"まま","as (it is);remaining (in a state);keeping (the same);leaving (unchanged);with (e.g. one's eyes closed, the light on);while (e.g. standing, alive);as;as (one pleases, one is told, etc.);according to;sic",Guess the Kunyomi,Image
児,"こ","child;young geisha;young prostitute;kid;teenager;youngster;young (non-adult) person;(one's) child;offspring;young woman;young (animal);offshoot;interest;new share;player who is not a dealer;bird egg;-er (often of young women)",Guess the Kunyomi,Image
兔,"うさぎ","rabbit;hare;coney;cony;lagomorph (esp. leporids)",Guess the Kunyomi,Image
円,"まる","circle;entirety;whole;full;complete;money;dough;moola;enclosure inside a castle's walls;soft-shelled turtle;suffix for ship names;suffix for names of people (esp. infants);suffix for names of swords, armour, musical instruments, etc.;suffix for names of dogs, horses, etc.",Guess the Kunyomi,Image
冑,"かぶと","helmet (of a warrior);headpiece",Guess the Kunyomi,Image
冢,"つか","mound;heap;hillock;burial mound;tomb;tumulus;barrow;gravesite;standing stone;stone signpost;roadside stone statue",Guess the Kunyomi,Image
冷,"ひや","cold water;cold sake;cold;cool;chilled;unheated",Guess the Kunyomi,Image
処,"ところ","place;spot;scene;site;address;district;area;locality;one's house;point;aspect;side;facet;passage (in text);part;space;room;thing;matter;whereupon;as a result;about to;on the verge of;was just doing;was in the process of doing;have just done;just finished doing",Guess the Kunyomi,Image
凩,"こがらし","cold wintry wind",Guess the Kunyomi,Image
函,"はこ","box;case;chest;package;pack;crate;car (of a train, etc.);shamisen case;shamisen;public building;community building;man who carries a geisha's shamisen;receptacle for human waste;feces (faeces);counter for boxes (or boxed objects)",Guess the Kunyomi,Image
凾,"はこ","box;case;chest;package;pack;crate;car (of a train, etc.);shamisen case;shamisen;public building;community building;man who carries a geisha's shamisen;receptacle for human waste;feces (faeces);counter for boxes (or boxed objects)",Guess the Kunyomi,Image
創,"きず","wound;injury;cut;gash;bruise;scratch;scrape;scar;chip;crack;nick;flaw;defect;weakness;weak point;stain (on one's reputation);disgrace;dishonor;dishonour;(emotional) hurt;hurt feelings",Guess the Kunyomi,Image
匕,"さじ","spoon",Guess the Kunyomi,Image
匣,"はこ","box;case;chest;package;pack;crate;car (of a train, etc.);shamisen case;shamisen;public building;community building;man who carries a geisha's shamisen;receptacle for human waste;feces (faeces);counter for boxes (or boxed objects)",Guess the Kunyomi,Image
卅,"さんじゅう","thirty;30",Guess the Kunyomi,Image
卌,"よんじゅう","forty;40",Guess the Kunyomi,Image
単,"ひとえ","one layer;single layer;monopetalous;unlined kimono;single-edged eyelid;eyelid with an epicanthic fold;upper eyelid with no fold",Guess the Kunyomi,Image
卮,"さかずき","sake cup;cup for alcoholic beverages",Guess the Kunyomi,Image
厭,"いや","disliking;not wanting;unwilling (to do);reluctant;unpleasant;disagreeable;nasty;horrible;disgusting;undesirable;unwelcome;no!;quit it!;stop!",Guess the Kunyomi,Image
叉,"また","groin;thigh;crotch;crutch;fork (in a tree, road, river, etc.);tines (of a fork)",Guess the Kunyomi,Image
各,"おのおの","each;you (plural)",Guess the Kunyomi,Image
否,"いや","no",Guess the Kunyomi,Image
吭,"のど","throat;singing voice;gutter (inner margins of a book)",Guess the Kunyomi,Image
吾,"われ","I;me;oneself;you;prefix indicating familiarity or contempt",Guess the Kunyomi,Image
咄,"はなし","speech;chat;conversation;topic;subject;discussions;negotiation;argument;rumor;talk;hearsay;tale;story;fable;circumstances;particulars",Guess the Kunyomi,Image
咽,"のど","throat;singing voice;gutter (inner margins of a book)",Guess the Kunyomi,Image
問,"とい","question;query",Guess the Kunyomi,Image
嗽,"うがい","gargling;rinsing one's mouth",Guess the Kunyomi,Image
