Question,Answer,Comment,Instruction,Render As
"暦上、寒さが最も厳しいとされる時期。二十四節気における「小寒」および「大寒」の時期にほぼ相当する。||寒||＊の始まりを「寒の入り」といい、||寒||＊の終わりを「寒明け」という。寒明けと同時に立春を迎える。||寒||＊に出す見舞いは「||寒||＊見舞い」、||寒||＊を過ぎてまだ寒い中に出す見舞いは「余寒見舞い」という。","寒中,かんちゅう","暦上、寒さが最も厳しいとされる時期。二十四節気における「小寒」および「大寒」の時期にほぼ相当する。寒中の始まりを「寒の入り」といい、寒中の終わりを「寒明け」という。寒明けと同時に立春を迎える。寒中に出す見舞いは「寒中見舞い」、寒中を過ぎてまだ寒い中に出す見舞いは「余寒見舞い」という。",Guess the Word or Reading,Text
"麻雀で、手牌が進むにつれて順子が増えていく状態のこと。","横目,よこめ","麻雀で、手牌が進むにつれて順子が増えていく状態のこと。",Guess the Word or Reading,Text
"生活手段として営んでいる仕事、生計を立てるために行っている労働活動、などを意味する語。いわゆる家業を指す場合が多い。","生業,なりわい","生活手段として営んでいる仕事、生計を立てるために行っている労働活動、などを意味する語。いわゆる家業を指す場合が多い。",Guess the Word or Reading,Text
"鉄道などの交通機関において、運転自体を取り止めること、キャンセルすること。「||運||＊」という場合は、運転自体を取り止める扱いとなり、途中の駅などまで運転していた列車について運転の再開は行われない。これに対して、「運転見合わせ」の場合は、運転を再開できるようになる見通しが立つまで待機した後に、途中の駅などまで走っていた列車などについて遅れて運転を再開する流れとなる。","運休,うんきゅう","鉄道などの交通機関において、運転自体を取り止めること、キャンセルすること。「運休」という場合は、運転自体を取り止める扱いとなり、途中の駅などまで運転していた列車について運転の再開は行われない。これに対して、「運転見合わせ」の場合は、運転を再開できるようになる見通しが立つまで待機した後に、途中の駅などまで走っていた列車などについて遅れて運転を再開する流れとなる。",Guess the Word or Reading,Text
"(1)頭を一度下げて挨拶すること。お辞儀をすること。通常、軽いお辞儀の動作を指す。(2)神前を参拝する作法の一部で、かしわ手を打ったあとに行う礼。「一拝」とも言う。","一礼,いちれい","(1)頭を一度下げて挨拶すること。お辞儀をすること。通常、軽いお辞儀の動作を指す。(2)神前を参拝する作法の一部で、かしわ手を打ったあとに行う礼。「一拝」とも言う。",Guess the Word or Reading,Text
"意識して目を向けて動向や詳細を調べること、または注意しているさまなどを意味する表現。","注目,ちゅうもく","意識して目を向けて動向や詳細を調べること、または注意しているさまなどを意味する表現。",Guess the Word or Reading,Text
"石油（原油）が多量に埋蔵されている地域のこと。埋蔵されているものが天然ガスである場合は「ガス田」と呼ばれる。","油田,ゆでん","石油（原油）が多量に埋蔵されている地域のこと。埋蔵されているものが天然ガスである場合は「ガス田」と呼ばれる。",Guess the Word or Reading,Text
"(1)1つの品物。「料理を||一||＊頼む」などのように使う。(2)一番優れている物。「天下||一||＊」などのように使う。","一品,いっぴん","(1)1つの品物。「料理を一品頼む」などのように使う。(2)一番優れている物。「天下一品」などのように使う。",Guess the Word or Reading,Text
"気温の寒さ。または、身体の不調や恐怖・不安などの心情から、寒さを感じること。","寒気,さむけ","気温の寒さ。または、身体の不調や恐怖・不安などの心情から、寒さを感じること。",Guess the Word or Reading,Text
"特に見ておくべきところ、見る価値のあるところ、注目に値する部分、興味深い側面、といった意味で用いられる表現。たとえばスポーツの試合において試合運びを左右したり勝敗の決め手になったりした部分などはよく見どころと表現される。観光地において特によく知られた名所旧跡などのように、「最低限おさえておくべき事柄」といったニュアンスも含むことがままある。","見所,みどころ","特に見ておくべきところ、見る価値のあるところ、注目に値する部分、興味深い側面、といった意味で用いられる表現。たとえばスポーツの試合において試合運びを左右したり勝敗の決め手になったりした部分などはよく見どころと表現される。観光地において特によく知られた名所旧跡などのように、「最低限おさえておくべき事柄」といったニュアンスも含むことがままある。",Guess the Word or Reading,Text
"||音||＊（||お||＊＊＊）とは、音が物質を伝わる速さのこと。一般的には「空気中を音が伝わる速さ」を指し、おおむね毎秒340メートルである。||音||＊の単位はマッハ（Mach）である。","音速,おんそく","音速（おんそく）とは、音が物質を伝わる速さのこと。一般的には「空気中を音が伝わる速さ」を指し、おおむね毎秒340メートルである。音速の単位はマッハ（Mach）である。",Guess the Word or Reading,Text
"||年||＊とは、事業活動や学業といった各分野の便宜に立脚して設けられる1年の区切りのこと。事業||年||＊、会計||年||＊、学校||年||＊など、分野によって||年||＊を区切る具体的な日付は異なる。単に「||年||＊」とだけいう場合は、学校||年||＊に代表される「3月末」の区切りが念頭に置かれている場合が多い。すなわち、「4月1日から3月末まで」を1||年||＊の期間とする、「3月末と4月1日の境」を||年||＊の境目とする区切り方である。行政も（会計||年||＊上）同じ区切りである。暦上の1年の区切りは1月1日であり、「元日」という。新||年||＊の初日には「元日」のような特別の呼称はない。企業の事業||年||＊は決算（決算期）と不可分であり、業種、業態、個々の企業の事情などによっても違ってくる。業界によっては8月決算（9月から新||年||＊）だったり12月決算（元日から新..","年度,ねんど","年度とは、事業活動や学業といった各分野の便宜に立脚して設けられる1年の区切りのこと。事業年度、会計年度、学校年度など、分野によって年度を区切る具体的な日付は異なる。単に「年度」とだけいう場合は、学校年度に代表される「3月末」の区切りが念頭に置かれている場合が多い。すなわち、「4月1日から3月末まで」を1年度の期間とする、「3月末と4月1日の境」を年度の境目とする区切り方である。行政も（会計年度上）同じ区切りである。暦上の1年の区切りは1月1日であり、「元日」という。新年度の初日には「元日」のような特別の呼称はない。企業の事業年度は決算（決算期）と不可分であり、業種、業態、個々の企業の事情などによっても違ってくる。業界によっては8月決算（9月から新年度）だったり12月決算（元日から新年度）だったりする。こうした年度の設定には業界の通例や繁忙期などの兼ね合いが顧慮されている場合が多い。学校年度や会計年度は、日本では4月初日から新年度ということになっているが、国が違えば年度の区切りも違ってくる。たとえば欧米の多くの国では9月から新年度が始まる。",Guess the Word or Reading,Text
