Question,Answer,Comment,Instruction,Render as
"price controls
政府によるもっと効果的な||価＊＊＊||が必要だ。","かかくとうせい,価格統制","",Guess the term having 4 (Grade-5 level) Kanji or its reading(not strictly same reading as one in the example),Text
"know-how; technical information; technical knowl..
あそこの会社から||技＊＊＊||をもらうには、まず機密保持契約を結ばなければいけない。","ぎじゅつじょうほう,技術情報","know-how; technical information; technical knowledge",Guess the term having 4 (Grade-5 level) Kanji or its reading(not strictly same reading as one in the example),Text
"financial condition
彼の||財＊＊＊||はよいほうへ変わった。
彼の||財＊＊＊||は悪いほうへ変わった。
経済白書を読んでから、我が国の||財＊＊＊||が正しくわかってきた。
||財＊＊＊||は週ごとに悪化している。","ざいせいじょうたい,財政状態","",Guess the term having 4 (Grade-5 level) Kanji or its reading(not strictly same reading as one in the example),Text
"manufacturing process; production manufacture
新しい||製＊＊＊||は高い歩留まりを可能にする。","せいぞうかてい,製造過程","",Guess the term having 4 (Grade-5 level) Kanji or its reading(not strictly same reading as one in the example),Text
"recall; recall factor; recall ratio
情報検索の効率を測る尺度として、||再＊＊||と適合率というものがある。","さいげんりつ,再現率","",Guess the term having 3 (Grade-5 level) Kanji or its reading(not strictly same reading as one in the example),Text
"reconstruction
夫の会社人間からの脱却を始め、新しい夫婦関係を||再＊＊||し、ゆとりある家庭生活を形成することが理想であろう。
抜本的に事業の||再＊＊||を行ったおかげで、当社の黒字は３倍に膨らんだ。","さいこうちく,再構築","",Guess the term having 3 (Grade-5 level) Kanji or its reading(not strictly same reading as one in the example),Text
"efficiency
仕事場の管理者は、正確さ、||効＊＊||、献身を期待する。","こうりつせい,効率性","",Guess the term having 3 (Grade-5 level) Kanji or its reading(not strictly same reading as one in the example),Text
"regularity
その||規＊＊||がよく分からないんだよな。
英語の綴りには||規＊＊||がないね。Ghotiはｆｉｓｈのように発音される。","きそくせい,規則性","",Guess the term having 3 (Grade-5 level) Kanji or its reading(not strictly same reading as one in the example),Text
"licence; license; permit
このセンターに入るには||許＊＊||を提示するよう求められている。
ちょっとまて、君。||許＊＊||がなければここへは入れないよ。","きょかしょう,許可証","",Guess the term having 3 (Grade-5 level) Kanji or its reading(not strictly same reading as one in the example),Text
"chance; likelihood; possibility; potentiality
それは||可＊＊||の一つです。
でも||可＊＊||は低そうだね。
トムが来る||可＊＊||はある？
他の||可＊＊||もあります。
||可＊＊||あるかな？
||可＊＊||がなくはない。
||可＊＊||を考えて。
夢は||可＊＊||の塊です。
彼を探し出す||可＊＊||はない。
本当に||可＊＊||はゼロなの？","かのうせい,可能性","",Guess the term having 3 (Grade-5 level) Kanji or its reading(not strictly same reading as one in the example),Text
