Question,Answer,Comment,Instruction,Render as
"dyspnea; dyspnoea; labored breathing; laboured b..
標高がぐんと高くなると||呼＊＊＊||を感じる。
肺炎にかかると||呼＊＊＊||になる。
肺炎は||呼＊＊＊||を引き起こす。","こきゅうこんなん,呼吸困難","dyspnea; dyspnoea; labored breathing; laboured breathing",Guess the term having 4 (Grade-6 level) Kanji or its reading(not strictly same reading as one in the example),Text
"misrecognition; mistaking (x for y)
救助犬は瓦礫の下に生存者がいないのに、いると||誤＊||することも許されないと言われている。
科学者の通弊は、あらゆる問題に技術的解決策があると||誤＊||すること。","ごにん,誤認","",Guess the term having 2 (Grade-6 level) Kanji or its reading(not strictly same reading as one in the example),Text
"mistranslation
それは直訳じゃなくてただの||誤＊||だよ。
誤字・||誤＊||のご指摘等は下記メールアドレスよりお寄せください。","ごやく,誤訳","",Guess the term having 2 (Grade-6 level) Kanji or its reading(not strictly same reading as one in the example),Text
"difficulty; distress; hardship; inability (to ca..
あらたな||困＊||が現れた。
とても||困＊||だった。
予期せぬ||困＊||が起こった。
||困＊||があってこその僕。
||困＊||なくして栄冠なし。
彼は||困＊||に打ち勝った。
彼は||困＊||に直面した。
彼らは||困＊||に陥った。
彼らは自ら||困＊||を招いた。
新しい||困＊||が生じた。","こんなん,困難","difficulty; distress; hardship; inability (to carry out); infeasibility; trouble",Guess the term having 2 (Grade-6 level) Kanji or its reading(not strictly same reading as one in the example),Text
"sugar
||砂＊||がない。
||砂＊||がないよ。
||砂＊||って、毒なの？
||砂＊||はいらないよ。
||砂＊||は入れないの？
||砂＊||は入れますか。
||砂＊||は全て甘い。
||砂＊||は控えてね。
||砂＊||は水に溶ける。
||砂＊||をたくさん入れたら||砂＊||の味しかしない。","さとう,砂糖","",Guess the term having 2 (Grade-6 level) Kanji or its reading(not strictly same reading as one in the example),Text
"constriction; contraction; deflation; shrinking
私たちのひとみは日のあたる所では||収＊||する。","しゅうしゅく,収縮","",Guess the term having 2 (Grade-6 level) Kanji or its reading(not strictly same reading as one in the example),Text
"harvesting; putting away; receipt (of funds, pay..
小物などをまとめて||収＊||できるラックが欲しいな。","しゅうのう,収納","harvesting; putting away; receipt (of funds, payment, etc.); storage",Guess the term having 2 (Grade-6 level) Kanji or its reading(not strictly same reading as one in the example),Text
"denomination; school (e.g. of poetry); sect
||宗＊||によっては、お坊さんは坊主にしなくてもいいんだってね。知らなかったよ。","しゅうは,宗派","",Guess the term having 2 (Grade-6 level) Kanji or its reading(not strictly same reading as one in the example),Text
"deduction; induction; inference; reasoning
彼との会話から彼が仕事に満足していないと私は||推＊||した。
彼は論理的な||推＊||で議論に勝つ。
彼らは抽象的な||推＊||に興味を持っている。
言語がどのように始まったのかについてはいくつも||推＊||はあるが、実はだれもあまり知らない。","すいろん,推論","",Guess the term having 2 (Grade-6 level) Kanji or its reading(not strictly same reading as one in the example),Text
"short play; skit
その||寸＊||は５年生全員によって上演された。","すんげき,寸劇","",Guess the term having 2 (Grade-6 level) Kanji or its reading(not strictly same reading as one in the example),Text
